"","ZNF207","AQR","PIGV","PXMP4","INTS6","SSBP1","KIF21B","BPIFB1","SGCE","SERINC3","WASF3","LYSMD2","C16orf58","TUFT1","ROPN1L","EGFR","RAB28","LARP4","PPP1R32","GLB1L","PCOLCE2","STOML2","PCDH7","SPATA24","TRABD","SLFN11","TANGO2","H2AC20","PRPF40A","TTC30A","SPINK13","RPL41","AC116913.1","PCDHB16","CLDN18","TGFB2","MSH2","SH3GLB1","TRMU","GSK3A","DDX6","TRIM38","CNTN3"
"NCI-H1755",-0.0395055990785922,-0.798141103703344,0.387011856774498,-0.132157185549572,0.0531850517559194,1.3569590188618,-0.911444866790673,-0.196859358203415,0.920832532836807,0.935249355654749,-0.777147568001255,-0.814429440089698,0.0727840784103405,0.0754137719362222,0.262236834350052,-0.0893916721595483,-0.807055487089081,-0.512065884875198,0.381073507608784,1.85391932455524,-0.0017902473976474,0.844791442016473,1.65688533574656,0.458956743036533,-0.202606898387677,-1.25434851618566,2.15933938505998,-0.651166108785086,0.658693056087162,0.764790430274399,-0.183921100443024,0.391857153950271,-0.297178785702089,-0.534527737699203,-0.179214376715302,2.54816991307113,0.151708583985345,1.18827868955263,0.318886760076385,0.545645697056899,-0.383984065334734,-1.24576454685058,0.114027633566346
"NCI-H522",-0.20155748066164,0.34520673143921,0.382921208658167,-1.96366844691791,-0.972525828603287,-1.45170177569534,-0.283335355227118,-0.0401039451639176,-2.58032653878135,-1.81960985790505,0.855132855877373,-0.0878083270620174,-1.01758665937126,-0.467654902705517,-0.377803527477518,-0.959569885771191,-0.621570175280053,-0.09280030683022,-0.117394086337605,0.284955878990188,0.786746550014518,0.586593360298899,-0.69385145248537,-0.551127924242635,-0.662504616715315,-0.884314327891217,-0.344658169186183,0.185357727251478,1.00396450248352,0.114307392300281,-0.209192510960654,0.670564683669791,0.283058486176017,0.559067636907821,-0.33617821653187,-0.539203366109115,0.462379982405904,-0.157776123688942,0.380636320753018,0.249312212719045,0.0154954852394347,-1.06586677996664,-0.623246297634859
"NCI-H1435",-1.60307677251935,1.08923757813825,0.814461798608098,1.05871879349709,1.77213699919903,0.104207525222952,0.995479326963776,-0.425326622326625,-1.13846279332996,0.473167694054943,-0.819811223482708,-3.91905227015805,1.94167885903829,-0.13480580610981,-0.596045214396137,-0.323306469839505,0.562436402067046,0.199674865860772,1.79231149358986,7.07485034479845,-0.857715924177051,-1.77577691515932,1.38956387708809,-1.37765660958225,-0.513098540645655,-0.0231866931121454,1.71390832855618,1.08703797022819,-0.0145911075887517,0.119489910591264,0.0050136528877387,-2.01214037747662,-0.481660631828354,-1.04090045231871,-0.353335492166797,-0.727708775806302,-0.973553762893164,2.23204643132803,-0.238359346158916,0.218284290934666,0.775604217208354,0.735378316514767,-0.489666346216748
"NCI-H1869",-0.381840867377779,-1.54865861959491,1.00486215353947,0.841108507379599,-0.931728023320594,-0.50633663288117,-0.752738434319138,-0.292227844458488,0.270333759480122,0.11419502030342,-1.54492201074757,1.3900262344963,0.507508649454244,1.23426327842381,0.103512497682562,0.271168558385943,-1.25075754313923,-0.226342152398132,-0.119110710129056,-0.879883691059182,-1.14885869227614,-0.65481691155318,-0.836554289476182,-0.526560496098585,1.47467833328121,-1.04645850563729,1.15051170371549,-0.349951648895874,-0.855291840838008,-0.965700192337965,0.223887615656736,-0.364923101619248,-0.545071937993398,-0.695614339777619,-0.310866155926977,0.966926864391765,-1.3333291174753,2.2116834317096,0.92099610070745,-1.0181679052619,-0.341208674491676,1.79104791738852,-0.457552650510773
"NCI-H211",-0.00527843884229582,-1.00329289793537,-0.0326441616685249,-0.0807410741719916,-0.45712603033685,2.79488290717977,-0.424885526267347,-0.332889234032897,-0.148104991607931,-0.932759873018703,-1.2499909877609,-2.59170789739261,0.120254912979441,-0.879959318331414,-0.893313678835553,-0.835429980892791,0.879002012457086,1.5518290537343,0.453893436411368,-0.73922548792748,1.01464996654923,-0.139100298670475,-0.753363258913196,-0.156636934407378,1.66042932940072,-0.982729543011651,-0.125684250990368,0.544389138243636,0.801006167681714,-0.32315641215606,-0.325010167105795,-0.284093540275479,-1.41596952617032,2.54526739300708,-0.227863941797028,-0.658980674175942,2.06270512210167,-0.268332868485079,3.29387763860106,1.01938456190317,0.171987741868989,-1.31944814998498,-0.418283711061674
"NCI-H2347",-0.00641953120830754,-1.9455761978857,-0.250847759532374,0.209402334310737,-0.393120713450229,-1.56702364418884,0.0469675710690083,-0.228114120467937,-0.111888174140062,0.0814876840185518,-1.11935351864172,0.449338739443188,-1.01241339290097,0.152930346218016,-0.419206467311428,0.0799349179656431,-0.809924895896604,-0.416454566216089,1.37058963293124,-0.136974491871055,-1.24168389856289,-2.35552944250449,1.14272435308936,-0.736107235007345,0.362416068109555,-0.985709472648857,0.899626879403153,0.902492622217509,-1.10678628321253,-1.25389096239794,-0.219115726569483,-0.956553862599707,0.324790743981595,-0.560548968427678,-0.296051465362412,-0.0375762265708178,-2.16675052409918,-0.303768433479279,-0.912407670988563,-0.133699545434435,-0.173641479922226,1.53251906598143,-0.132943025533553
"NCI-H1341",-0.421252537039089,0.358414398120715,-1.03796623708873,0.160242227812759,0.909890017442863,1.26454718686787,0.143899303016543,-0.486689627913348,-0.183866104977742,-1.36666825465577,1.22731462306626,-0.084837304080644,-0.0818265352345696,-1.07255512773463,-0.730147892131442,1.78341079819095,0.55042109010927,-0.437862522498506,-1.54138409252637,-0.570878404176508,0.0759689935893398,-0.944643345934887,0.401028077324585,-0.847739541656437,0.824311768708786,1.02094132582593,-0.717688740465968,2.41068810696985,0.679907386755158,-1.18744419128935,-0.335555819807632,0.315297311969263,-1.15665187526198,-1.07181535889484,-0.339936134723229,-1.02954341145679,1.62587773837605,-0.379510607898432,-0.171391736406914,0.674638742458604,3.25954537285206,-0.89943858410316,0.310164757369721
"NCI-H1573",-0.723796931645907,-0.659461832262934,2.30158257081764,-0.243389500676957,2.04758674270619,-1.57340853122508,-0.179725741095906,-0.244796859125155,0.114798782012087,0.624471843962847,0.663481398525829,1.2693725674584,0.461408372960707,-0.0417717745846492,-0.517289613852481,2.27645303918201,-0.00390168394593292,-0.29862882400783,0.775156399963938,1.7086000081363,-0.412027498744676,-0.761692455180426,1.21100474839179,1.90240869641653,1.29725970193452,0.423512892109459,0.628165512753379,-1.7804577985325,-2.01203627305352,0.207935548442619,-0.253681198658255,1.30760079782278,2.40563353101885,-0.209184256505739,-0.172707128176727,-0.650743840937677,-1.00642947898071,0.109662291990703,-0.388776021865418,-1.24830816567424,0.37222110818326,-0.0255092541911646,0.301235726640813
"NCI-H1838",-0.524233866309305,-0.112335767303656,0.314032420899835,-0.652052056601998,-0.721353178351603,-0.425062324246411,-0.560737017212519,-0.450817829798389,1.39022737194345,-0.286576231946257,-1.56440932288445,0.798643070322672,0.653946361899453,-0.0725569081722822,2.84993454852661,1.41763101491628,-1.28834918551751,-1.09861753757181,-0.696495940032379,-0.884856691698298,-1.44247457041035,-0.756521783695316,-0.755775832363657,0.933997968176695,-0.149821396208135,-1.10190863017967,0.242237202282791,0.832437341613797,-0.600136039354879,-0.798941335527381,-0.372512323386048,-0.244021978620707,0.477229353281841,0.286173793158485,-0.134036239794642,0.718498122859706,0.12073892307466,-0.0845676970326852,0.0977584569101783,-1.05779072918326,-1.14048380755767,-0.29037155345433,-0.516479676393773
"COR-L88",-0.118695610368081,-0.208291069450879,1.10035342857895,0.298308342533326,-0.686193522541612,-0.0467427860356543,-0.536743753370349,-0.444493912485873,-0.311431278952764,-0.762698442771548,0.148960479488045,-0.638106909179644,0.709871126635918,-0.038923458098478,0.291804203683425,-0.961110073587433,1.62824490377691,-0.315624164891394,-0.632061073066999,-0.426789980564358,-1.0621036586202,-0.52108886602483,-0.858504915357808,0.615782041880753,-0.427029617640813,-0.590045591265901,-0.808952124472142,-1.02137231274745,1.01813826526634,2.5824199198004,-0.459129315116622,0.569649145774836,-0.708148745536204,-0.677987334138969,3.1301888193177,-0.055906442258177,1.87518464782404,-0.850172515635805,0.379037786026515,0.654351915767575,-0.14119016188207,-1.54134945298067,-0.365445902609526
"NCI-H2342",0.642835775510391,-1.39000005987948,-1.60364468491745,1.56712430260435,0.373804671371303,0.617582678411564,-0.716595501238244,-0.475866393627259,0.775550056901277,0.734322541282623,-0.416235798494974,0.525474136749497,-0.337394488756414,1.65362698794638,-0.915208365625209,1.82864849501797,-0.575882806304659,2.36506628593782,0.156247516114739,-0.380301530824168,-0.779388274097724,-1.31426987917166,-0.296592809873647,-0.419302971766415,-0.320787944299081,0.942669027010731,0.438238753798483,0.972295064705616,-1.65822659306097,0.0252968722951929,-0.352631414436653,0.421584081128074,0.256071208603967,-0.600123949188831,0.0867319876201844,-0.185289482662947,0.178753101118565,0.263426923923873,-0.713572894582365,1.0451954446808,0.877812301391291,-0.0109962799352087,-0.242384205402744
"NCI-H1648",0.829367110222225,-0.241312024125045,-1.28603287000828,0.415491756466298,-0.50254687432265,-0.0876211179402585,-0.263215997317509,5.95214768394549,-0.0433096610071525,2.03120405360269,-1.41699274515534,0.190020229249921,0.213459440325313,-0.260941285456722,-0.448089126215661,0.370583619130107,-0.776343435548705,0.093705918878082,-0.556136640241408,-0.404698724686466,0.256371733219755,2.04790471976988,0.504004125764768,-1.61000974356292,0.674951036924344,-0.639829537030577,0.195478231780881,-2.1123270332899,-0.834042234548274,-0.454218455903293,-0.220522837385403,0.260670895756813,-0.00654844011100293,-0.424480543704291,2.22181381931061,-0.129055358434628,-0.588823528128376,0.394590418350843,-1.16473226247845,-0.607272439448681,-0.52689231718536,0.624014593130542,-0.464625748284601
"NCI-H2066",-0.25180153162425,-0.00457104329065689,-0.117726135072832,0.0731465795573364,-0.646443090171058,1.15708292553854,-0.0198286548225464,0.685885321942202,0.862271409502085,0.0420815961590739,-0.0542863681208952,0.384413594313823,-1.38236301318945,0.995838626218586,0.614116400868837,0.779988899355912,-0.20103688519552,0.086013709542555,0.136536832665659,-0.414015670451523,0.264275656379481,-0.608008678613358,2.65809698028284,0.578908912746277,-0.620999259379302,-1.088789870482,1.74398718734634,-0.734781835652815,0.306165392175371,1.10481192046468,-0.141859438904753,0.275825655499913,3.53134199440427,-0.0475172350022403,-0.072683533791782,0.184916208197995,-0.133657368937637,0.568651616778324,-0.959024637602621,-0.407935384466138,-0.390066537193419,-1.29359580240167,1.40909106170722
"NCI-H1703",0.193027664699989,-0.477519643659342,0.450219890143526,1.33822215354326,-0.624384689259506,-0.0554086077380749,-0.0825834307659366,-0.197339691687256,-0.12430869930242,-0.588017208970771,0.104917686842355,0.142705463040339,-0.500206558098564,0.905066879315385,0.850496853748777,0.100802432685863,-1.4399899766775,-1.66295639941742,-0.0867324638778305,0.584295994566178,0.323451339311545,1.01618366862313,-0.84024497256679,2.70229533145456,0.388298121829872,0.716548445965361,1.12579207915171,0.061167376024028,-1.48202107009417,-0.347861010545354,-0.368374341975888,0.386235736589135,-1.18069050172442,0.29363056054098,-0.229566889782405,-0.24596035017326,-0.048700112201914,0.522770241979126,0.475276205485909,0.187186974281222,-0.595574975179154,-1.35763505186199,-0.188553184418398
"NCI-H2009",2.01269616857416,2.09529502357748,-0.816513107961498,0.131224524386829,2.13062797606423,-2.09558541826822,1.04143492546304,-0.35047557958154,0.0325132885530363,-0.308554274312905,0.0065539806706726,-2.56330954755527,-1.58733928869819,0.823264123889088,-0.608611919936605,-0.444902406712552,-0.471500716039619,0.910985228136312,0.881295335375012,-1.57936966633757,0.514586556099573,-0.88717556328434,-0.551595995527414,-1.0303571156381,-0.793631423149027,-0.384712446732768,-0.153534443374749,0.590967132594446,0.295333345343184,-1.19873130595259,0.321390712040538,-0.337275754453002,-1.25972178083012,0.0280763424684477,-0.365915623140242,-0.448038742303821,-1.49382449856371,1.15219205531773,-1.94379995323491,0.710786180197674,-1.36184650994106,1.23330667824927,0.295581079652272
"NCI-H69",1.32229615307029,0.956410804719125,-2.18293874218081,1.9455068439564,-0.742288138587986,1.16713547846546,0.988624992251078,-0.376939721622993,-0.0966001146826683,-2.2429271359516,0.0625707736877482,-0.349183756351221,-1.45803048412185,0.0709367777993801,-0.614525136698272,-1.01297755081063,0.322203839319889,0.523962223590194,-1.0928952721443,0.0719141776932033,0.613368665061385,1.34668814620941,-0.806923135709408,0.308748359093147,-0.854243473395218,-1.11663148770979,-0.610941853956834,0.915853601269051,-1.37208867772356,-0.682448946924173,-0.0573169554798812,0.556195095818697,-0.155165035000512,-0.805634051599223,0.0720464260789835,-0.253512777551904,0.183100838287034,-0.89113255977116,2.0538817553146,1.4143603567021,0.930001985521635,-1.03855668770566,1.82719324453555
"PC-3 [Human lung carcinoma]",-0.00641953120830754,-0.0156178515737819,0.0201194736294552,-0.000400112101165134,-0.184964081405418,0.0769449682653649,-0.179725741095906,-0.305946039055158,0.153095063168842,0.11419502030342,0.095725669390979,0.14095413234532,-0.0665176505772418,-0.13480580610981,-0.330259652547515,-0.155430355053725,-0.0296577060659877,0.0687535775922655,-0.15878504000117,-0.136974491871055,-0.0494232566534632,0.0400007849939054,-0.434894452283933,-0.139875840145167,-0.150203229663252,-0.0515294346431413,-0.125684250990368,0.0296942697724409,0.112824349679447,-0.27595968101623,-0.236032656648928,0.158065403558092,-0.143823878711675,-0.391506996809018,-0.256572914877056,-0.321802681157586,0.0333497879583177,-0.0267948426308048,-0.0107849415161662,0.102626237198469,-0.221716777075196,0.150191637799288,-0.365445902609526
"COR-L279",-0.340328740891801,-0.739196741596257,-1.54606187016473,-0.213265520412886,-0.683560493347513,0.244874135768785,2.42877512648701,-0.59335041428763,-0.181666913179555,-1.66038457694077,1.36621671800547,0.626230843570919,0.554414122005501,-0.257126792738779,-0.637211258280462,-1.00111383065722,0.814892959083692,0.124704082569767,-1.39148012277209,-0.762144291798876,1.34654118198621,-1.2419071017538,-0.981198196803377,-0.81252090550952,1.37272280103629,1.78773139505847,-0.830733571567346,1.69713220302641,0.856332596586075,-1.13398995118237,-0.155883137702436,1.164259837673,-1.16151246096985,-0.513597003338351,4.03536450510935,-0.720386160615644,0.505265160634248,0.260667464648625,1.14763936998678,0.472586258093679,1.57111813994756,-0.600014703056445,2.70294947654271
"COR-L95",-0.516732698317444,-0.937864765588815,0.106774185364218,1.17378231438036,0.159715922113816,-1.35142790827367,1.03834468280411,0.828895771188211,-0.116483183177793,-0.292741837360704,0.843063944380235,-0.205977676365932,-0.188188886605012,-0.151785490321283,-0.424388999586858,-1.04002999713397,1.58806758970374,1.20011770511748,-1.25794734409396,-0.448977411246915,-1.1842672535862,-1.6946984610462,-1.00176576975313,-1.53119144253365,-0.360786139724834,1.34994963397384,-0.30225577759615,1.35898496526938,1.15232093669511,-0.0566173852398189,-0.208765741632991,-1.06029294807175,-0.64194074427451,-0.610642711911924,0.370323122397975,-0.779062994218391,1.03850347418949,0.852556461368988,-0.26567058988632,0.138634322986698,1.71469634925986,-0.369206722583038,-0.343822168855957
